stop_id,stop_name,stop_lat,stop_lon
700000001845,Knocknagoney Drive,54.616388,-5.850096
700000001846,Annadale Bowling Green,54.567786,-5.917017
700000001847,Annadale Allotments,54.568586,-5.920917
700000001848,Wellington Square,54.571083,-5.926265
700000001849,Annadale Terrace,54.573876,-5.929444
700000001850,Lyric,54.577092,-5.930095
700000001851,Queen's PEC,54.581157,-5.927638
700000001852,Collingwood Avenue,54.582867,-5.924257
700000001853,Dunnes,54.581715,-5.924301
700000001854,Agra Street,54.580742,-5.926282
700000001855,Sunnyside Street,54.577225,-5.927398
700000001856,The Terrace,54.575004,-5.929863
700000001857,Wellington Square,54.570898,-5.925876
700000001858,Annadale Allotments,54.568781,-5.921261
700000001859,Annadale Bowling Green,54.567977,-5.917794
700000001860,Glenmachan Street,54.586345,-5.958272
700000001861,Hurst's,54.583050,-5.961932
700000001862,Boucher Retail Park,54.579413,-5.966425
700000001863,Boucher Place,54.577566,-5.965966
700000001864,Boucher Place,54.577474,-5.966035
700000001865,Boucher Retail Park,54.579702,-5.966391
700000001866,Hurst's,54.583030,-5.961435
700000001867,Village Square,54.553636,-6.047228
700000001868,Village Square,54.553764,-6.047164
700000001871,Lagmore View,54.556728,-6.041376
700000001872,Donegall Square South,54.596030,-5.929071
700000002415,Davar Avenue,54.595147,-5.794594
700000002416,High School,54.595017,-5.788123
700000002417,Carrowreagh Road,54.594364,-5.781697
700000002425,Quarry Inn,54.593940,-5.778576
700000002426,Carrowreagh Road,54.594285,-5.784493
700000002427,High School,54.595128,-5.791479
700000002782,Millars Forge,54.583174,-5.796127
700000003234,Millars Forge,54.583340,-5.796545
700000003531,Whiteabbey Station Road,54.671686,-5.900133
700000003532,Dillions Avenue,54.673404,-5.897613
700000003533,W/Abbey Presbyterian Church,54.676660,-5.892882
700000003610,Circular Road Whiteabbey,54.678164,-5.889720
700000003611,Dillons Avenue,54.673986,-5.896319
700000003612,Whiteabbey Station Road,54.671296,-5.900235
700000003613,Abbey Green,54.688287,-5.918012
700000003683,Jordanstown Road,54.689097,-5.917438
700000003705,Lacken Walk,54.675373,-5.915743
700000003706,Lacken Gardens,54.674251,-5.916503
700000003707,Tulleevin Walk,54.673697,-5.918079
700000003708,Renagh Park,54.673119,-5.920646
700000003709,Altnacreeve Park,54.672410,-5.921152
700000003747,Jennings Park,54.689869,-5.913290
700000003748,Hollybank Court,54.688872,-5.910477
700000003749,Hollybank Primary School,54.686874,-5.908282
700000003750,Seagoe Gardens,54.685613,-5.906391
700000003751,Hollybank Way,54.684321,-5.905739
700000003752,Monkstown (Devenish Drive),54.684029,-5.905897
700000003753,Seagoe Gardens,54.685765,-5.906701
700000003754,Hollybank Primary School,54.687440,-5.909439
700000003755,Hollybank Court,54.688770,-5.910576
700000003772,Newtownabbey Community School,54.658882,-5.911765
700000003773,Armoy Gardens,54.660037,-5.915243
700000003774,Avonlea Gardens,54.661898,-5.916104
700000003775,Rathcoole Diamond,54.663195,-5.917998
700000003776,Clonbeg Drive,54.661643,-5.921199
700000003777,Clonmore Walk,54.662560,-5.925647
700000003778,West Crescent,54.663083,-5.929763
700000003781,Carnreagh Bend,54.664650,-5.928596
700000003782,Rathcoole (Primary School),54.667248,-5.928350
700000003783,Rathcoole Leisure Park,54.668594,-5.924555
700000003784,Derrycoole Walk,54.668908,-5.920162
700000003785,Eastway,54.667964,-5.917092
700000003788,Green End,54.665932,-5.914274
700000003789,Green End,54.665952,-5.914788
700000003790,Eastway,54.667814,-5.917264
700000003791,Derrycoole Park,54.668963,-5.919547
700000003792,Braden Glen,54.668304,-5.925473
700000003793,Rathcoole (Primary School),54.667323,-5.927690
700000003794,Carnreagh Bend,54.664360,-5.928645
700000003796,Ballyalton Park,54.689791,-5.912087
700000003797,White Church,54.689800,-5.916264
700000003798,White Church,54.689874,-5.916489
700000003804,Clonmore Walk,54.662498,-5.925347
700000003806,Rathcoole Diamond,54.663437,-5.916625
700000003807,Avonlea Gardens,54.662037,-5.915994
700000003808,Armoy Gardens,54.660085,-5.915154
700000003809,Newtownabbey Community School,54.658986,-5.911868
700000014513,Melfort Drive,54.588082,-5.835499
700000014514,Melfort Drive (Kilmory Gardens),54.587301,-5.835456
700000014515,308 Melfort Drive,54.586344,-5.834158
700000014517,360 Melfort Drive,54.587869,-5.829439
700000014518,Melfort Drive (Alford Park),54.586935,-5.829986
700000014519,71 Melfort Drive,54.586041,-5.834068
700000014520,7 Melfort Drive,54.587165,-5.835505
700000014521,21 Leven Drive,54.585373,-5.829035
700000014522,Leven Drive-Lochinver Drive,54.586233,-5.828868
700000014523,Leven Drive-Melfort Drive,54.586337,-5.830674
700000014524,Leven Drive-Lochinver Drive,54.586271,-5.828794
700000014525,16 Leven Drive,54.585511,-5.828087
700000014526,1 Leven Drive,54.585186,-5.830674
700000014605,5 Leven Drive,54.585253,-5.830556
700000014629,14 Newtownbreda Rd,54.560327,-5.911271
700000014630,Belvoir Dive Top Stop,54.553200,-5.920831
700000014631,21 Belvoir Drive,54.553415,-5.925014
700000014632,67 Belvoir Drive,54.553387,-5.928926
700000014633,Belvoir Primary School,54.551710,-5.931549
700000014634,147A Belvoir Drive,54.551181,-5.937022
700000014635,Moyle Walk,54.551441,-5.939786
700000014636,175 Belvoir Drive,54.549966,-5.941175
700000014637,Old Milltown Rd,54.548144,-5.941046
700000014638,Taylor Court Old Milltown Rd,54.547600,-5.935687
700000014640,Hospital Road,54.545426,-5.927850
700000014641,Purdysburn Road,54.545063,-5.924381
700000014642,Alderwood Hill,54.543937,-5.916662
700000014643,Royal Lodge Road,54.545465,-5.909182
700000014644,31 Beechill Rd,54.547846,-5.909255
700000014645,Beechill Road (Cedarhurst Rd),54.550816,-5.914197
700000014646,Beechill Road (Berkley Court),54.552660,-5.918087
700000014648,Newtownbreda Rd (Greer Pk Ave),54.547274,-5.926079
700000014649,Hydebank Roundabout,54.545595,-5.930404
700000014650,Milltown Rd (Maxol Garage),54.547353,-5.938556
700000014651,246 Belvoir Drive,54.550482,-5.941333
700000014652,190 Belvoir Drive,54.551662,-5.938817
700000014653,134A Belvoir Drive,54.550785,-5.936195
700000014654,Belvoir Primary School,54.551624,-5.932238
700000014655,Belvoir Drive (Boys Brigade Rd),54.553358,-5.929248
700000014656,Belvoir Drive (Greenwood Lodge),54.553510,-5.924868
700000014657,Belvoir Dive Top Stop,54.553405,-5.921160
700000014658,Newtownbreda Rd (Intersport Shop),54.560421,-5.911420
700000014699,East Link Rd,54.591297,-5.810047
700000014700,East Link Rd,54.588364,-5.813799
700000014701,East Link Rd (Hanwood Ave),54.588642,-5.813810
700000014702,East Link Rd,54.591064,-5.810598
700000014706,Ballymagarry Lane,54.605663,-5.978292
700000014707,Ballygomartin (Highcliffe Gardens),54.604291,-5.979800
700000014713,Springmartin,54.600599,-5.980477
700000014714,Stewartstown Road (Woodbourne),54.567004,-6.012118
700000014715,Black's Road (Oakhurst),54.560057,-5.997553
700000014717,Lagmore Grove,54.552263,-6.030211
700000014718,Clonbeg Drive,54.661696,-5.920941
700000014720,Park Royal,54.567443,-5.969951
700000014721,Colinbrook,54.570128,-6.023632
700000014722,Brainswell Road (Glenbawn),54.559145,-6.033119
700000014723,Ballyowen,54.573059,-5.994415
700000014724,Black's Road (Black's Court),54.564457,-6.005924
700000014725,Old Holywood Road 139,54.613860,-5.851546
700000014727,Castle Gardens 33,54.638740,-5.929675
700000014728,Donegall Park Avenue 74,54.638145,-5.926951
700000014729,Brian's Well Road (Glenkeen,54.560928,-6.035741
700000014730,Great George's Street,54.607190,-5.930783
700000014731,Great George's Street,54.606802,-5.931381
700000014732,North Queen Street (Yorkgate),54.608867,-5.929008
700000014733,North Queen Street (Yorkgate),54.608962,-5.929404
700000014734,Northcott,54.677977,-5.965302
700000014735,Northcott,54.677861,-5.965539
700000014736,Black's Road (Brooke Drive),54.564211,-6.004120
700000014737,Donegall Park Avenue 69,54.637906,-5.926276
700000014738,Innisfayle Road 26,54.639040,-5.932883
700000014739,Castle Gardens 61,54.639597,-5.929603
700000014740,Northcott (Link Road),54.676743,-5.968658
700000014741,Northcott (Link Road),54.676646,-5.968586
700000014742,Cavehill Road 10th Stop,54.631590,-5.947061
700000014743,Ballysillan Road 3rd Stop,54.631372,-5.959798
700000014744,Circular Road 1st Stop,54.606196,-5.870451
700000014745,Circular Road (Orchard Lane),54.604471,-5.864214
700000014746,Circular Road 3rd Stop,54.605654,-5.860112
700000014747,Cairnburn Road,54.606307,-5.854039
700000014748,Stranmillis (Broomhill Park),54.569739,-5.940764
700000014750,Helen's Wood,54.565775,-6.014705
700000014751,Bell Steel Road (Brian's Well Road),54.558935,-6.031582
700000014752,Bell Steel Road (Laurelbank),54.561947,-6.028660
700000014753,Glenview  Park,54.576684,-5.869724
700000014754,Glenview  Park,54.576767,-5.869407
700000014755,Credenhill,54.557803,-6.011847
700000014756,Melfort Drive,54.588190,-5.835772
700000014759,knocknagoney 12,54.618146,-5.850232
700000014760,Park Centre Terminus,54.588714,-5.962529
700000014761,Clara Road Entrance,54.589221,-5.864952
700000014762,Knock Dual Carriageway 44,54.580274,-5.869693
700000014763,Clara Road (Sandown Road),54.589436,-5.864415
700000014764,Clarawood Park 59,54.586663,-5.870129
700000014765,Royal Lodge Road,54.545641,-5.908750
700000014766,Greenwood Glen,54.544109,-5.918566
700000014767,Little Alderwood,54.544837,-5.924390
700000014768,Mallusk (Enterprise Way),54.671449,-5.972657
700000014769,Ballyrobert Garage,54.671535,-5.972510
700000014770,Woodvale Parade,54.612105,-5.963147
700000014771,Laurelgrove,54.549300,-5.888462
700000014772,Ballymaconaghy Mews,54.551203,-5.889695
700000014773,Ballymaconaghy Mews,54.550851,-5.889739
700000014776,Queen's Road (Pyeroy),54.616460,-5.895307
700000014778,Queen's Road (Pyeroy),54.615944,-5.895412
700000014780,Odyssey,54.603041,-5.916750
700000014782,Windemere,54.555701,-5.891888
700000014786,Andersonstown Leisure Centre,54.573634,-5.987892
700000014788,Farset,54.598358,-5.974233
700000014985,16 Donegall Park Avenue,54.638359,-5.931979
700000014994,Lower Beechill Road,54.552726,-5.917970
700000014995,Newtownbreda Factory Estate,54.551067,-5.914515
700000014996,355 Beechill Road,54.548081,-5.909231
700000014997,Tesco Newtownbreda,54.550868,-5.921195
700000015008,City Centre,54.597367,-5.930284
700000015009,Easons / Menzies,54.620928,-5.884715
700000015010,Easons / Menzies,54.621123,-5.884268
700000015039,Ulster Hall,54.594629,-5.931228
700000015040,Newtownbreda Rd (Greer Pk Ave),54.547417,-5.926108
700000015109,Black's Road P&R,54.556775,-5.994539
700000015132,IKEA,54.621470,-5.864433
700000015150,Victoria Centre,54.597573,-5.925332
700000015195,Whiteabbey Presbyterian Church,54.676812,-5.892322
700000015233,Stenaline terminus,54.635824,-5.881284
700000015234,Circular Road,54.678792,-5.890044
700000015235,Glenbroome Park,54.680196,-5.892274
700000015236,Coolemoyne Park,54.681743,-5.894223
700000015237,Glencree Park,54.685183,-5.894646
700000015238,Railway Court,54.686867,-5.894000
700000015239,Hampton Court,54.689005,-5.904404
700000015240,Mount Pleasant,54.689413,-5.905158
700000015241,Railway Court,54.686994,-5.893702
700000015242,Coolemoyne Park,54.681510,-5.893921
700000015243,Woodgreen,54.679610,-5.891457
700000015280,Hightown Park,54.668803,-5.965043
700000015290,Mayfield Link,54.672637,-5.983015
700000015291,Alderley Place,54.670190,-5.984963
700000015292,Mayfield High Street,54.668843,-5.985731
700000015293,Blackrock Road,54.668079,-5.987068
700000015294,Blackrock Avenue,54.668516,-5.992356
700000015295,Dermont Road,54.669301,-5.996111
700000015296,Blackrock Square,54.669305,-5.994063
700000015297,Blackrock Avenue,54.669122,-5.989266
700000015298,Blackrock Road,54.668169,-5.987062
700000015299,Alderley Place,54.670194,-5.985119
700000015300,Mayfield Link,54.672901,-5.982932
700000015302,Blackrock Avenue,54.669066,-5.989322
700000015320,Holywood Road (Strand Cinema),54.600090,-5.880513
700000015321,Castle Junction 1,54.599248,-5.929428
700000015322,Castle Junction 2,54.599185,-5.929964
700000015323,Annadale Embankment,54.572719,-5.928218
700000015356,Colligan Street,54.596113,-5.955767
700000015357,Cavehill Road (Cedar Avenue),54.623441,-5.943233
700000015358,Esther Street,54.618309,-5.927935
700000015361,Queen's Rd (Premier Inn),54.603902,-5.912386
700000015362,Sydenham Road (CITI Building),54.603290,-5.911290
700000015363,Europa Buscentre,54.594487,-5.936140
700000015364,Upper Queen Street 1,54.596956,-5.933250
700000015365,Upper Queen Street 2,54.596641,-5.933250
700000015366,Upper Queen Street 3,54.596278,-5.933339
700000015367,Queen Street 1,54.599018,-5.933170
700000015369,Ballybeen (Enler Centre),54.588941,-5.790888
700000015371,Titanic Quarter (Belfast Met),54.605786,-5.909453
700000015373,Queen's Road (PRONI),54.604605,-5.910936
700000015382,Durham Street RBAI,54.596706,-5.938167
700000015383,"Ravenhill Road, Ardenlee",54.583402,-5.911657
700000015422,"Belfast, Glengall Street",54.595183,-5.936052
700000015874,Old Mill Grove,54.592501,-5.776862
700000015875,Old Mill Dale,54.590651,-5.777930
700000015876,Coopers Mill Park,54.588884,-5.781219
700000015877,Old Mill Park��,54.590098,-5.778622
700000015878,Old Mill Dale����,54.591231,-5.777782
700000015879,Old Mill Close���,54.593217,-5.777254
700000015897,Glen Road Industrial Estate,54.576974,-6.022233
700000015898,Glen Road Industrial Estate,54.576837,-6.022297
700000015899,Hawthorn Glen,54.578075,-6.026739
700000015900,Hannahstown Hill,54.580113,-6.028442
700000015907,Musgrave Park Hospital,54.567171,-5.975760
700000015908,Musgrave Park Hospital (Withers Building),54.569389,-5.977508
700000015909,Musgrave Park Hospital (Disablement Services),54.569130,-5.982111
700000015910,Musgrave Park Hospital (Meadowlands)l,54.567700,-5.982359
700000015911,Musgrave Park Hospital (Estates),54.567506,-5.979523
700000015912,Musgrave Park Hospital (McKinney House 1),54.566975,-5.974347
700000015913,Musgrave Park Hospital (McKinney House 2),54.567210,-5.973488
700000015914,Howard Street,54.595823,-5.932412
700000016007,Garnerville Road,54.614540,-5.854183
700000016008,Glenluce Drive,54.614626,-5.856283
700000016009,Glendhu Manor,54.615354,-5.860815
700000016011,Dundonald Park & Ride,54.596001,-5.797461
700000016027,Durham Street,54.596575,-5.938309
700000016036,"Great Victoria Street, Naval Club",54.592067,-5.934234
700000016038,Malvern Street,54.603843,-5.944062
700000016060,McCandless Street,54.610450,-5.951070
700000016062,Northcott,54.678170,-5.962713
700000016063,Hamilton Road,54.603349,-5.899692
700000016064,Titanic,54.614783,-5.898493
700000016066,Holywood Exchange (Retail),54.623661,-5.861742
700000016067,Blackstaff Road,54.576326,-5.978789
700000016068,Shaw's Road,54.577272,-6.010047
700000016069,Glen Road Heights,54.577576,-6.009272
700000016070,Millmount,54.582007,-5.792333
